time_1,mmsi_1,time_2,mmsi_2
2015-01-01T00:00:02,316005721,2015-01-01T00:00:18,316013835
2015-01-01T00:03:18,316013835,2015-01-01T00:00:02,564900000
2015-01-01T00:03:18,316013835,2015-01-01T00:00:06,367309360
2015-01-01T00:03:18,316013835,2015-01-01T00:01:15,367459090
2015-01-01T00:03:18,316013835,2015-01-01T00:01:16,367309360
2015-01-01T00:03:18,316013835,2015-01-01T00:02:28,367309360
2015-01-01T00:03:18,316013835,2015-01-01T00:03:31,316009842
2015-01-01T00:03:18,316013835,2015-01-01T00:02:21,316009842
2015-01-01T00:03:18,316013835,2015-01-01T00:00:10,316003871
2015-01-01T00:03:18,316013835,2015-01-01T00:01:13,316027733
2015-01-01T00:03:18,316013835,2015-01-01T00:03:44,316027733
2015-01-01T00:03:18,316013835,2015-01-01T00:03:37,367309360
2015-01-01T00:03:18,316013835,2015-01-01T00:00:08,316018851
2015-01-01T00:03:18,316013835,2015-01-01T00:01:38,316018851
2015-01-01T00:03:18,316013835,2015-01-01T00:02:25,316011651
2015-01-01T00:03:18,316013835,2015-01-01T00:03:33,316005721
2015-01-01T00:03:18,316013835,2015-01-01T00:00:18,316013835
2015-01-01T00:03:18,316013835,2015-01-01T00:00:02,316005721
2015-01-01T00:01:13,316005721,2015-01-01T00:00:02,564900000
2015-01-01T00:01:13,316005721,2015-01-01T00:00:06,367309360
2015-01-01T00:01:13,316005721,2015-01-01T00:01:15,367459090
2015-01-01T00:01:13,316005721,2015-01-01T00:01:16,367309360
2015-01-01T00:01:13,316005721,2015-01-01T00:02:28,367309360
2015-01-01T00:01:13,316005721,2015-01-01T00:03:31,316009842
2015-01-01T00:01:13,316005721,2015-01-01T00:02:21,316009842
2015-01-01T00:01:13,316005721,2015-01-01T00:00:10,316003871
2015-01-01T00:01:13,316005721,2015-01-01T00:01:13,316027733
2015-01-01T00:01:13,316005721,2015-01-01T00:03:44,316027733
2015-01-01T00:01:13,316005721,2015-01-01T00:03:37,367309360
2015-01-01T00:01:13,316005721,2015-01-01T00:00:08,316018851
2015-01-01T00:01:13,316005721,2015-01-01T00:01:38,316018851
2015-01-01T00:01:13,316005721,2015-01-01T00:02:25,316011651
2015-01-01T00:01:13,316005721,2015-01-01T00:03:33,316005721
2015-01-01T00:01:13,316005721,2015-01-01T00:00:18,316013835
2015-01-01T00:01:13,316005721,2015-01-01T00:00:02,316005721
2015-01-01T00:01:13,316005721,2015-01-01T00:03:18,316013835
2015-01-01T00:03:45,316011651,2015-01-01T00:00:02,564900000
2015-01-01T00:03:45,316011651,2015-01-01T00:00:06,367309360
2015-01-01T00:03:45,316011651,2015-01-01T00:01:15,367459090
2015-01-01T00:03:45,316011651,2015-01-01T00:01:16,367309360
2015-01-01T00:03:45,316011651,2015-01-01T00:02:28,367309360
2015-01-01T00:03:45,316011651,2015-01-01T00:03:31,316009842
2015-01-01T00:03:45,316011651,2015-01-01T00:02:21,316009842
2015-01-01T00:03:45,316011651,2015-01-01T00:00:10,316003871
2015-01-01T00:03:45,316011651,2015-01-01T00:01:13,316027733
2015-01-01T00:03:45,316011651,2015-01-01T00:03:44,316027733
2015-01-01T00:03:45,316011651,2015-01-01T00:03:37,367309360
2015-01-01T00:03:45,316011651,2015-01-01T00:00:08,316018851
2015-01-01T00:03:45,316011651,2015-01-01T00:01:38,316018851
2015-01-01T00:03:45,316011651,2015-01-01T00:02:25,316011651
2015-01-01T00:03:45,316011651,2015-01-01T00:03:33,316005721
2015-01-01T00:03:45,316011651,2015-01-01T00:00:18,316013835
2015-01-01T00:03:45,316011651,2015-01-01T00:00:02,316005721
2015-01-01T00:03:45,316011651,2015-01-01T00:03:18,316013835
2015-01-01T00:03:45,316011651,2015-01-01T00:01:13,316005721
2015-01-01T00:00:01,370155000,2015-01-01T00:00:02,564900000
2015-01-01T00:00:01,370155000,2015-01-01T00:00:06,367309360
2015-01-01T00:00:01,370155000,2015-01-01T00:01:15,367459090
2015-01-01T00:00:01,370155000,2015-01-01T00:01:16,367309360
2015-01-01T00:00:01,370155000,2015-01-01T00:02:28,367309360
2015-01-01T00:00:01,370155000,2015-01-01T00:03:31,316009842
2015-01-01T00:00:01,370155000,2015-01-01T00:02:21,316009842
2015-01-01T00:00:01,370155000,2015-01-01T00:00:10,316003871
2015-01-01T00:00:01,370155000,2015-01-01T00:01:13,316027733
2015-01-01T00:00:01,370155000,2015-01-01T00:03:44,316027733
2015-01-01T00:00:01,370155000,2015-01-01T00:03:37,367309360
2015-01-01T00:00:01,370155000,2015-01-01T00:00:08,316018851
2015-01-01T00:00:01,370155000,2015-01-01T00:01:38,316018851
2015-01-01T00:00:01,370155000,2015-01-01T00:02:25,316011651
2015-01-01T00:00:01,370155000,2015-01-01T00:03:33,316005721
2015-01-01T00:00:01,370155000,2015-01-01T00:00:18,316013835
2015-01-01T00:00:01,370155000,2015-01-01T00:00:02,316005721
2015-01-01T00:00:01,370155000,2015-01-01T00:03:18,316013835
2015-01-01T00:00:01,370155000,2015-01-01T00:01:13,316005721
2015-01-01T00:00:01,370155000,2015-01-01T00:03:45,316011651
2015-01-01T00:01:15,316011651,2015-01-01T00:00:02,564900000
2015-01-01T00:01:15,316011651,2015-01-01T00:00:06,367309360
2015-01-01T00:01:15,316011651,2015-01-01T00:01:15,367459090
2015-01-01T00:01:15,316011651,2015-01-01T00:01:16,367309360
2015-01-01T00:01:15,316011651,2015-01-01T00:02:28,367309360
2015-01-01T00:01:15,316011651,2015-01-01T00:03:31,316009842
2015-01-01T00:01:15,316011651,2015-01-01T00:02:21,316009842
2015-01-01T00:01:15,316011651,2015-01-01T00:00:10,316003871
2015-01-01T00:01:15,316011651,2015-01-01T00:01:13,316027733
2015-01-01T00:01:15,316011651,2015-01-01T00:03:44,316027733
2015-01-01T00:01:15,316011651,2015-01-01T00:03:37,367309360
2015-01-01T00:01:15,316011651,2015-01-01T00:00:08,316018851
2015-01-01T00:01:15,316011651,2015-01-01T00:01:38,316018851
2015-01-01T00:01:15,316011651,2015-01-01T00:02:25,316011651
2015-01-01T00:01:15,316011651,2015-01-01T00:03:33,316005721
2015-01-01T00:01:15,316011651,2015-01-01T00:00:18,316013835
2015-01-01T00:01:15,316011651,2015-01-01T00:00:02,316005721
2015-01-01T00:01:15,316011651,2015-01-01T00:03:18,316013835
2015-01-01T00:01:15,316011651,2015-01-01T00:01:13,316005721
2015-01-01T00:01:15,316011651,2015-01-01T00:03:45,316011651
2015-01-01T00:01:15,316011651,2015-01-01T00:00:01,370155000
2015-01-01T00:02:22,316014014,2015-01-01T00:00:02,564900000
2015-01-01T00:02:22,316014014,2015-01-01T00:00:06,367309360
2015-01-01T00:02:22,316014014,2015-01-01T00:01:15,367459090
2015-01-01T00:02:22,316014014,2015-01-01T00:01:16,367309360
2015-01-01T00:02:22,316014014,2015-01-01T00:02:28,367309360
2015-01-01T00:02:22,316014014,2015-01-01T00:03:31,316009842
2015-01-01T00:02:22,316014014,2015-01-01T00:02:21,316009842
2015-01-01T00:02:22,316014014,2015-01-01T00:00:10,316003871
2015-01-01T00:02:22,316014014,2015-01-01T00:01:13,316027733
2015-01-01T00:02:22,316014014,2015-01-01T00:03:44,316027733
2015-01-01T00:02:22,316014014,2015-01-01T00:03:37,367309360
2015-01-01T00:02:22,316014014,2015-01-01T00:00:08,316018851
2015-01-01T00:02:22,316014014,2015-01-01T00:01:38,316018851
2015-01-01T00:02:22,316014014,2015-01-01T00:02:25,316011651
2015-01-01T00:02:22,316014014,2015-01-01T00:03:33,316005721
2015-01-01T00:02:22,316014014,2015-01-01T00:00:18,316013835
2015-01-01T00:02:22,316014014,2015-01-01T00:00:02,316005721
2015-01-01T00:02:22,316014014,2015-01-01T00:03:18,316013835
2015-01-01T00:02:22,316014014,2015-01-01T00:01:13,316005721
2015-01-01T00:02:22,316014014,2015-01-01T00:03:45,316011651
2015-01-01T00:02:22,316014014,2015-01-01T00:00:01,370155000
2015-01-01T00:02:22,316014014,2015-01-01T00:01:15,316011651
2015-01-01T00:03:29,354162000,2015-01-01T00:00:02,564900000
2015-01-01T00:03:29,354162000,2015-01-01T00:00:06,367309360
2015-01-01T00:03:29,354162000,2015-01-01T00:01:15,367459090
2015-01-01T00:03:29,354162000,2015-01-01T00:01:16,367309360
2015-01-01T00:03:29,354162000,2015-01-01T00:02:28,367309360
2015-01-01T00:03:29,354162000,2015-01-01T00:03:31,316009842
2015-01-01T00:03:29,354162000,2015-01-01T00:02:21,316009842
2015-01-01T00:03:29,354162000,2015-01-01T00:00:10,316003871
2015-01-01T00:03:29,354162000,2015-01-01T00:01:13,316027733
2015-01-01T00:03:29,354162000,2015-01-01T00:03:44,316027733
2015-01-01T00:03:29,354162000,2015-01-01T00:03:37,367309360
2015-01-01T00:03:29,354162000,2015-01-01T00:00:08,316018851
2015-01-01T00:03:29,354162000,2015-01-01T00:01:38,316018851
2015-01-01T00:03:29,354162000,2015-01-01T00:02:25,316011651
2015-01-01T00:03:29,354162000,2015-01-01T00:03:33,316005721
2015-01-01T00:03:29,354162000,2015-01-01T00:00:18,316013835
2015-01-01T00:03:29,354162000,2015-01-01T00:00:02,316005721
2015-01-01T00:03:29,354162000,2015-01-01T00:03:18,316013835
2015-01-01T00:03:29,354162000,2015-01-01T00:01:13,316005721
2015-01-01T00:03:29,354162000,2015-01-01T00:03:45,316011651
2015-01-01T00:03:29,354162000,2015-01-01T00:00:01,370155000
2015-01-01T00:03:29,354162000,2015-01-01T00:01:15,316011651
2015-01-01T00:03:29,354162000,2015-01-01T00:02:22,316014014
2015-01-01T00:01:31,357215000,2015-01-01T00:00:02,564900000
2015-01-01T00:01:31,357215000,2015-01-01T00:00:06,367309360
2015-01-01T00:01:31,357215000,2015-01-01T00:01:15,367459090
2015-01-01T00:01:31,357215000,2015-01-01T00:01:16,367309360
2015-01-01T00:01:31,357215000,2015-01-01T00:02:28,367309360
2015-01-01T00:01:31,357215000,2015-01-01T00:03:31,316009842
2015-01-01T00:01:31,357215000,2015-01-01T00:02:21,316009842
2015-01-01T00:01:31,357215000,2015-01-01T00:00:10,316003871
2015-01-01T00:01:31,357215000,2015-01-01T00:01:13,316027733
2015-01-01T00:01:31,357215000,2015-01-01T00:03:44,316027733
2015-01-01T00:01:31,357215000,2015-01-01T00:03:37,367309360
2015-01-01T00:01:31,357215000,2015-01-01T00:00:08,316018851
2015-01-01T00:01:31,357215000,2015-01-01T00:01:38,316018851
2015-01-01T00:01:31,357215000,2015-01-01T00:02:25,316011651
2015-01-01T00:01:31,357215000,2015-01-01T00:03:33,316005721
2015-01-01T00:01:31,357215000,2015-01-01T00:00:18,316013835
2015-01-01T00:01:31,357215000,2015-01-01T00:00:02,316005721
2015-01-01T00:01:31,357215000,2015-01-01T00:03:18,316013835
2015-01-01T00:01:31,357215000,2015-01-01T00:01:13,316005721
2015-01-01T00:01:31,357215000,2015-01-01T00:03:45,316011651
2015-01-01T00:01:31,357215000,2015-01-01T00:00:01,370155000
2015-01-01T00:01:31,357215000,2015-01-01T00:01:15,316011651
2015-01-01T00:01:31,357215000,2015-01-01T00:02:22,316014014
2015-01-01T00:01:31,357215000,2015-01-01T00:03:29,354162000
2015-01-01T00:03:18,316003669,2015-01-01T00:01:04,367530040
2015-01-01T00:03:50,316009844,2015-01-01T00:01:04,367530040
2015-01-01T00:03:50,316009844,2015-01-01T00:03:18,316003669
2015-01-01T00:02:30,316009844,2015-01-01T00:01:04,367530040
2015-01-01T00:02:30,316009844,2015-01-01T00:03:18,316003669
2015-01-01T00:02:30,316009844,2015-01-01T00:03:50,316009844
2015-01-01T00:00:21,316001068,2015-01-01T00:01:04,367530040
2015-01-01T00:00:21,316001068,2015-01-01T00:03:18,316003669
2015-01-01T00:00:21,316001068,2015-01-01T00:03:50,316009844
2015-01-01T00:00:21,316001068,2015-01-01T00:02:30,316009844
2015-01-01T00:01:31,316001068,2015-01-01T00:01:04,367530040
2015-01-01T00:01:31,316001068,2015-01-01T00:03:18,316003669
2015-01-01T00:01:31,316001068,2015-01-01T00:03:50,316009844
2015-01-01T00:01:31,316001068,2015-01-01T00:02:30,316009844
2015-01-01T00:01:31,316001068,2015-01-01T00:00:21,316001068
2015-01-01T00:01:29,316020067,2015-01-01T00:01:04,367530040
2015-01-01T00:01:29,316020067,2015-01-01T00:03:18,316003669
2015-01-01T00:01:29,316020067,2015-01-01T00:03:50,316009844
2015-01-01T00:01:29,316020067,2015-01-01T00:02:30,316009844
2015-01-01T00:01:29,316020067,2015-01-01T00:00:21,316001068
2015-01-01T00:01:29,316020067,2015-01-01T00:01:31,316001068
2015-01-01T00:03:41,316001068,2015-01-01T00:01:04,367530040
2015-01-01T00:03:41,316001068,2015-01-01T00:03:18,316003669
2015-01-01T00:03:41,316001068,2015-01-01T00:03:50,316009844
2015-01-01T00:03:41,316001068,2015-01-01T00:02:30,316009844
2015-01-01T00:03:41,316001068,2015-01-01T00:00:21,316001068
2015-01-01T00:03:41,316001068,2015-01-01T00:01:31,316001068
2015-01-01T00:03:41,316001068,2015-01-01T00:01:29,316020067
2015-01-01T00:02:33,367513210,2015-01-01T00:01:04,367530040
2015-01-01T00:02:33,367513210,2015-01-01T00:03:18,316003669
2015-01-01T00:02:33,367513210,2015-01-01T00:03:50,316009844
2015-01-01T00:02:33,367513210,2015-01-01T00:02:30,316009844
2015-01-01T00:02:33,367513210,2015-01-01T00:00:21,316001068
2015-01-01T00:02:33,367513210,2015-01-01T00:01:31,316001068
2015-01-01T00:02:33,367513210,2015-01-01T00:01:29,316020067
2015-01-01T00:02:33,367513210,2015-01-01T00:03:41,316001068
2015-01-01T00:00:08,366971000,2015-01-01T00:01:04,367530040
2015-01-01T00:00:08,366971000,2015-01-01T00:03:18,316003669
2015-01-01T00:00:08,366971000,2015-01-01T00:03:50,316009844
2015-01-01T00:00:08,366971000,2015-01-01T00:02:30,316009844
2015-01-01T00:00:08,366971000,2015-01-01T00:00:21,316001068
2015-01-01T00:00:08,366971000,2015-01-01T00:01:31,316001068
2015-01-01T00:00:08,366971000,2015-01-01T00:01:29,316020067
2015-01-01T00:00:08,366971000,2015-01-01T00:03:41,316001068
2015-01-01T00:00:08,366971000,2015-01-01T00:02:33,367513210
2015-01-01T00:02:39,316020067,2015-01-01T00:01:04,367530040
2015-01-01T00:02:39,316020067,2015-01-01T00:03:18,316003669
2015-01-01T00:02:39,316020067,2015-01-01T00:03:50,316009844
2015-01-01T00:02:39,316020067,2015-01-01T00:02:30,316009844
2015-01-01T00:02:39,316020067,2015-01-01T00:00:21,316001068
2015-01-01T00:02:39,316020067,2015-01-01T00:01:31,316001068
2015-01-01T00:02:39,316020067,2015-01-01T00:01:29,316020067
2015-01-01T00:02:39,316020067,2015-01-01T00:03:41,316001068
2015-01-01T00:02:39,316020067,2015-01-01T00:02:33,367513210
2015-01-01T00:02:39,316020067,2015-01-01T00:00:08,366971000
2015-01-01T00:00:56,338163312,2015-01-01T00:01:04,367530040
2015-01-01T00:00:56,338163312,2015-01-01T00:03:18,316003669
2015-01-01T00:00:56,338163312,2015-01-01T00:03:50,316009844
2015-01-01T00:00:56,338163312,2015-01-01T00:02:30,316009844
2015-01-01T00:00:56,338163312,2015-01-01T00:00:21,316001068
2015-01-01T00:00:56,338163312,2015-01-01T00:01:31,316001068
2015-01-01T00:00:56,338163312,2015-01-01T00:01:29,316020067
2015-01-01T00:00:56,338163312,2015-01-01T00:03:41,316001068
2015-01-01T00:00:56,338163312,2015-01-01T00:02:33,367513210
2015-01-01T00:00:56,338163312,2015-01-01T00:00:08,366971000
2015-01-01T00:00:56,338163312,2015-01-01T00:02:39,316020067
2015-01-01T00:00:01,367530040,2015-01-01T00:01:04,367530040
2015-01-01T00:00:01,367530040,2015-01-01T00:03:18,316003669
2015-01-01T00:00:01,367530040,2015-01-01T00:03:50,316009844
2015-01-01T00:00:01,367530040,2015-01-01T00:02:30,316009844
2015-01-01T00:00:01,367530040,2015-01-01T00:00:21,316001068
2015-01-01T00:00:01,367530040,2015-01-01T00:01:31,316001068
2015-01-01T00:00:01,367530040,2015-01-01T00:01:29,316020067
2015-01-01T00:00:01,367530040,2015-01-01T00:03:41,316001068
2015-01-01T00:00:01,367530040,2015-01-01T00:02:33,367513210
2015-01-01T00:00:01,367530040,2015-01-01T00:00:08,366971000
2015-01-01T00:00:01,367530040,2015-01-01T00:02:39,316020067
2015-01-01T00:00:01,367530040,2015-01-01T00:00:56,338163312
2015-01-01T00:00:42,367307820,2015-01-01T00:01:04,367530040
2015-01-01T00:00:42,367307820,2015-01-01T00:03:18,316003669
2015-01-01T00:00:42,367307820,2015-01-01T00:03:50,316009844
2015-01-01T00:00:42,367307820,2015-01-01T00:02:30,316009844
2015-01-01T00:00:42,367307820,2015-01-01T00:00:21,316001068
2015-01-01T00:00:42,367307820,2015-01-01T00:01:31,316001068
2015-01-01T00:00:42,367307820,2015-01-01T00:01:29,316020067
2015-01-01T00:00:42,367307820,2015-01-01T00:03:41,316001068
2015-01-01T00:00:42,367307820,2015-01-01T00:02:33,367513210
2015-01-01T00:00:42,367307820,2015-01-01T00:00:08,366971000
2015-01-01T00:00:42,367307820,2015-01-01T00:02:39,316020067
2015-01-01T00:00:42,367307820,2015-01-01T00:00:56,338163312
2015-01-01T00:00:42,367307820,2015-01-01T00:00:01,367530040
2015-01-01T00:04:21,316003669,2015-01-01T00:01:04,367530040
2015-01-01T00:04:21,316003669,2015-01-01T00:03:18,316003669
2015-01-01T00:04:21,316003669,2015-01-01T00:03:50,316009844
2015-01-01T00:04:21,316003669,2015-01-01T00:02:30,316009844
2015-01-01T00:04:21,316003669,2015-01-01T00:00:21,316001068
2015-01-01T00:04:21,316003669,2015-01-01T00:01:31,316001068
2015-01-01T00:04:21,316003669,2015-01-01T00:01:29,316020067
2015-01-01T00:04:21,316003669,2015-01-01T00:03:41,316001068
2015-01-01T00:04:21,316003669,2015-01-01T00:02:33,367513210
2015-01-01T00:04:21,316003669,2015-01-01T00:00:08,366971000
2015-01-01T00:04:21,316003669,2015-01-01T00:02:39,316020067
2015-01-01T00:04:21,316003669,2015-01-01T00:00:56,338163312
2015-01-01T00:04:21,316003669,2015-01-01T00:00:01,367530040
2015-01-01T00:04:21,316003669,2015-01-01T00:00:42,367307820
2015-01-01T00:01:08,316003669,2015-01-01T00:01:04,367530040
2015-01-01T00:01:08,316003669,2015-01-01T00:03:18,316003669
2015-01-01T00:01:08,316003669,2015-01-01T00:03:50,316009844
2015-01-01T00:01:08,316003669,2015-01-01T00:02:30,316009844
2015-01-01T00:01:08,316003669,2015-01-01T00:00:21,316001068
2015-01-01T00:01:08,316003669,2015-01-01T00:01:31,316001068
2015-01-01T00:01:08,316003669,2015-01-01T00:01:29,316020067
2015-01-01T00:01:08,316003669,2015-01-01T00:03:41,316001068
2015-01-01T00:01:08,316003669,2015-01-01T00:02:33,367513210
2015-01-01T00:01:08,316003669,2015-01-01T00:00:08,366971000
2015-01-01T00:01:08,316003669,2015-01-01T00:02:39,316020067
2015-01-01T00:01:08,316003669,2015-01-01T00:00:56,338163312
2015-01-01T00:01:08,316003669,2015-01-01T00:00:01,367530040
2015-01-01T00:01:08,316003669,2015-01-01T00:00:42,367307820
2015-01-01T00:01:08,316003669,2015-01-01T00:04:21,316003669
2015-01-01T00:02:50,367530040,2015-01-01T00:01:04,367530040
2015-01-01T00:02:50,367530040,2015-01-01T00:03:18,316003669
2015-01-01T00:02:50,367530040,2015-01-01T00:03:50,316009844
2015-01-01T00:02:50,367530040,2015-01-01T00:02:30,316009844
2015-01-01T00:02:50,367530040,2015-01-01T00:00:21,316001068
2015-01-01T00:02:50,367530040,2015-01-01T00:01:31,316001068
2015-01-01T00:02:50,367530040,2015-01-01T00:01:29,316020067
2015-01-01T00:02:50,367530040,2015-01-01T00:03:41,316001068
2015-01-01T00:02:50,367530040,2015-01-01T00:02:33,367513210
2015-01-01T00:02:50,367530040,2015-01-01T00:00:08,366971000
2015-01-01T00:02:50,367530040,2015-01-01T00:02:39,316020067
2015-01-01T00:02:50,367530040,2015-01-01T00:00:56,338163312
2015-01-01T00:02:50,367530040,2015-01-01T00:00:01,367530040
2015-01-01T00:02:50,367530040,2015-01-01T00:00:42,367307820
2015-01-01T00:02:50,367530040,2015-01-01T00:04:21,316003669
2015-01-01T00:02:50,367530040,2015-01-01T00:01:08,316003669
2015-01-01T00:00:10,316009844,2015-01-01T00:01:04,367530040
2015-01-01T00:00:10,316009844,2015-01-01T00:03:18,316003669
2015-01-01T00:00:10,316009844,2015-01-01T00:03:50,316009844
2015-01-01T00:00:10,316009844,2015-01-01T00:02:30,316009844
2015-01-01T00:00:10,316009844,2015-01-01T00:00:21,316001068
2015-01-01T00:00:10,316009844,2015-01-01T00:01:31,316001068
2015-01-01T00:00:10,316009844,2015-01-01T00:01:29,316020067
2015-01-01T00:00:10,316009844,2015-01-01T00:03:41,316001068
2015-01-01T00:00:10,316009844,2015-01-01T00:02:33,367513210
2015-01-01T00:00:10,316009844,2015-01-01T00:00:08,366971000
2015-01-01T00:00:10,316009844,2015-01-01T00:02:39,316020067
2015-01-01T00:00:10,316009844,2015-01-01T00:00:56,338163312
2015-01-01T00:00:10,316009844,2015-01-01T00:00:01,367530040
2015-01-01T00:00:10,316009844,2015-01-01T00:00:42,367307820
2015-01-01T00:00:10,316009844,2015-01-01T00:04:21,316003669
2015-01-01T00:00:10,316009844,2015-01-01T00:01:08,316003669
2015-01-01T00:00:10,316009844,2015-01-01T00:02:50,367530040
2015-01-01T00:00:04,316003669,2015-01-01T00:01:04,367530040
2015-01-01T00:00:04,316003669,2015-01-01T00:03:18,316003669
2015-01-01T00:00:04,316003669,2015-01-01T00:03:50,316009844
2015-01-01T00:00:04,316003669,2015-01-01T00:02:30,316009844
2015-01-01T00:00:04,316003669,2015-01-01T00:00:21,316001068
2015-01-01T00:00:04,316003669,2015-01-01T00:01:31,316001068
2015-01-01T00:00:04,316003669,2015-01-01T00:01:29,316020067
2015-01-01T00:00:04,316003669,2015-01-01T00:03:41,316001068
2015-01-01T00:00:04,316003669,2015-01-01T00:02:33,367513210
2015-01-01T00:00:04,316003669,2015-01-01T00:00:08,366971000
2015-01-01T00:00:04,316003669,2015-01-01T00:02:39,316020067
2015-01-01T00:00:04,316003669,2015-01-01T00:00:56,338163312
2015-01-01T00:00:04,316003669,2015-01-01T00:00:01,367530040
2015-01-01T00:00:04,316003669,2015-01-01T00:00:42,367307820
2015-01-01T00:00:04,316003669,2015-01-01T00:04:21,316003669
2015-01-01T00:00:04,316003669,2015-01-01T00:01:08,316003669
2015-01-01T00:00:04,316003669,2015-01-01T00:02:50,367530040
2015-01-01T00:00:04,316003669,2015-01-01T00:00:10,316009844
2015-01-01T00:03:25,366971000,2015-01-01T00:01:04,367530040
2015-01-01T00:03:25,366971000,2015-01-01T00:03:18,316003669
2015-01-01T00:03:25,366971000,2015-01-01T00:03:50,316009844
2015-01-01T00:03:25,366971000,2015-01-01T00:02:30,316009844
2015-01-01T00:03:25,366971000,2015-01-01T00:00:21,316001068
2015-01-01T00:03:25,366971000,2015-01-01T00:01:31,316001068
2015-01-01T00:03:25,366971000,2015-01-01T00:01:29,316020067
2015-01-01T00:03:25,366971000,2015-01-01T00:03:41,316001068
2015-01-01T00:03:25,366971000,2015-01-01T00:02:33,367513210
2015-01-01T00:03:25,366971000,2015-01-01T00:00:08,366971000
2015-01-01T00:03:25,366971000,2015-01-01T00:02:39,316020067
2015-01-01T00:03:25,366971000,2015-01-01T00:00:56,338163312
2015-01-01T00:03:25,366971000,2015-01-01T00:00:01,367530040
2015-01-01T00:03:25,366971000,2015-01-01T00:00:42,367307820
2015-01-01T00:03:25,366971000,2015-01-01T00:04:21,316003669
2015-01-01T00:03:25,366971000,2015-01-01T00:01:08,316003669
2015-01-01T00:03:25,366971000,2015-01-01T00:02:50,367530040
2015-01-01T00:03:25,366971000,2015-01-01T00:00:10,316009844
2015-01-01T00:03:25,366971000,2015-01-01T00:00:04,316003669
2015-01-01T00:04:36,366971000,2015-01-01T00:01:04,367530040
2015-01-01T00:04:36,366971000,2015-01-01T00:03:18,316003669
2015-01-01T00:04:36,366971000,2015-01-01T00:03:50,316009844
2015-01-01T00:04:36,366971000,2015-01-01T00:02:30,316009844
2015-01-01T00:04:36,366971000,2015-01-01T00:00:21,316001068
2015-01-01T00:04:36,366971000,2015-01-01T00:01:31,316001068
2015-01-01T00:04:36,366971000,2015-01-01T00:01:29,316020067
2015-01-01T00:04:36,366971000,2015-01-01T00:03:41,316001068
2015-01-01T00:04:36,366971000,2015-01-01T00:02:33,367513210
2015-01-01T00:04:36,366971000,2015-01-01T00:00:08,366971000
2015-01-01T00:04:36,366971000,2015-01-01T00:02:39,316020067
2015-01-01T00:04:36,366971000,2015-01-01T00:00:56,338163312
2015-01-01T00:04:36,366971000,2015-01-01T00:00:01,367530040
2015-01-01T00:04:36,366971000,2015-01-01T00:00:42,367307820
2015-01-01T00:04:36,366971000,2015-01-01T00:04:21,316003669
2015-01-01T00:04:36,366971000,2015-01-01T00:01:08,316003669
2015-01-01T00:04:36,366971000,2015-01-01T00:02:50,367530040
2015-01-01T00:04:36,366971000,2015-01-01T00:00:10,316009844
2015-01-01T00:04:36,366971000,2015-01-01T00:00:04,316003669
2015-01-01T00:04:36,366971000,2015-01-01T00:03:25,366971000
2015-01-01T00:01:15,366971000,2015-01-01T00:01:04,367530040
2015-01-01T00:01:15,366971000,2015-01-01T00:03:18,316003669
2015-01-01T00:01:15,366971000,2015-01-01T00:03:50,316009844
2015-01-01T00:01:15,366971000,2015-01-01T00:02:30,316009844
2015-01-01T00:01:15,366971000,2015-01-01T00:00:21,316001068
2015-01-01T00:01:15,366971000,2015-01-01T00:01:31,316001068
2015-01-01T00:01:15,366971000,2015-01-01T00:01:29,316020067
2015-01-01T00:01:15,366971000,2015-01-01T00:03:41,316001068
2015-01-01T00:01:15,366971000,2015-01-01T00:02:33,367513210
2015-01-01T00:01:15,366971000,2015-01-01T00:00:08,366971000
2015-01-01T00:01:15,366971000,2015-01-01T00:02:39,316020067
2015-01-01T00:01:15,366971000,2015-01-01T00:00:56,338163312
2015-01-01T00:01:15,366971000,2015-01-01T00:00:01,367530040
2015-01-01T00:01:15,366971000,2015-01-01T00:00:42,367307820
2015-01-01T00:01:15,366971000,2015-01-01T00:04:21,316003669
2015-01-01T00:01:15,366971000,2015-01-01T00:01:08,316003669
2015-01-01T00:01:15,366971000,2015-01-01T00:02:50,367530040
2015-01-01T00:01:15,366971000,2015-01-01T00:00:10,316009844
2015-01-01T00:01:15,366971000,2015-01-01T00:00:04,316003669
2015-01-01T00:01:15,366971000,2015-01-01T00:03:25,366971000
2015-01-01T00:01:15,366971000,2015-01-01T00:04:36,366971000
2015-01-01T00:03:50,316020067,2015-01-01T00:01:04,367530040
2015-01-01T00:03:50,316020067,2015-01-01T00:03:18,316003669
2015-01-01T00:03:50,316020067,2015-01-01T00:03:50,316009844
2015-01-01T00:03:50,316020067,2015-01-01T00:02:30,316009844
2015-01-01T00:03:50,316020067,2015-01-01T00:00:21,316001068
2015-01-01T00:03:50,316020067,2015-01-01T00:01:31,316001068
2015-01-01T00:03:50,316020067,2015-01-01T00:01:29,316020067
2015-01-01T00:03:50,316020067,2015-01-01T00:03:41,316001068
2015-01-01T00:03:50,316020067,2015-01-01T00:02:33,367513210
2015-01-01T00:03:50,316020067,2015-01-01T00:00:08,366971000
2015-01-01T00:03:50,316020067,2015-01-01T00:02:39,316020067
2015-01-01T00:03:50,316020067,2015-01-01T00:00:56,338163312
2015-01-01T00:03:50,316020067,2015-01-01T00:00:01,367530040
2015-01-01T00:03:50,316020067,2015-01-01T00:00:42,367307820
2015-01-01T00:03:50,316020067,2015-01-01T00:04:21,316003669
